transaction_id,user_id,transaction_date,amount,merchant,category,payment_method,location
T85749890,U89388,23/09/2025,415.65,Boots,Rent,UPI,Liverpool
T65064094,U59341,05/11/2024,330.28,Uber,Entertainment,Cash,Manchester
T93092452,U39579,23/12/2024,49.42,Boots,Transport,Credit Card,Birmingham
T77325312,U51234,26/05/2025,70.69,Netflix,Entertainment,UPI,Sheffield
T75821469,U66330,15/02/2025,87.19,Amazon,Healthcare,UPI,Manchester
T83919201,U76466,08/10/2025,66.28,Uber,Healthcare,Bank Transfer,Coventry
T18840595,U65703,02/01/2025,213.26,McDonalds,Utilities,Cash,Birmingham
T16731509,U16145,24/06/2025,153.53,Tesco,Rent,UPI,Coventry
T64936359,U97896,12/05/2025,9.87,Boots,Utilities,Debit Card,London
T35138757,U59272,29/10/2024,130.8,Uber,Utilities,Bank Transfer,London
T93065939,U63331,27/09/2025,154.83,Tesco,Groceries,UPI,Liverpool
T97054754,U69116,08/02/2025,82.25,McDonalds,Healthcare,Bank Transfer,Sheffield
T41383908,U33259,10/01/2025,138.42,Asda,Dining Out,UPI,Sheffield
T88709093,U91270,01/12/2024,128.27,Spotify,Dining Out,UPI,Glasgow
T98129792,U72723,13/08/2025,404.75,Amazon,Transport,UPI,Glasgow
T86825819,U75776,19/01/2025,288.92,Tesco,Healthcare,Cash,Birmingham
T65212397,U10724,02/04/2025,400.67,Boots,Entertainment,Debit Card,Leeds
T21735101,U23336,11/10/2024,273.47,McDonalds,Miscellaneous,UPI,Sheffield
T66814346,U23341,16/09/2025,370.48,Local Market,Transport,Credit Card,London
T32673116,U13075,01/07/2025,161.23,Boots,Dining Out,Cash,Sheffield
T98357844,U50742,02/02/2025,302.27,Boots,Utilities,Cash,Birmingham
T42233367,U45753,26/09/2025,367.39,Spotify,Entertainment,Debit Card,Leeds
T76335962,U58401,18/11/2024,178.93,Uber,Rent,Credit Card,Sheffield
T45939815,U64955,05/04/2025,414,Netflix,Healthcare,UPI,Sheffield
T62878016,U44174,21/02/2025,317.27,Boots,Groceries,Credit Card,Sheffield
T51352717,U67105,11/01/2025,26.7,Netflix,Rent,UPI,Glasgow
T82895706,U49100,09/08/2025,374.19,Uber,Miscellaneous,Debit Card,Liverpool
T79554264,U91832,18/08/2025,66.72,Netflix,Rent,Bank Transfer,London
T63442199,U94526,22/07/2025,496.06,Asda,Groceries,Credit Card,Coventry
T90262514,U39079,02/03/2025,281.66,Boots,Entertainment,Bank Transfer,Glasgow
T79917403,U79398,14/11/2024,17.51,Local Market,Utilities,UPI,London
T51482971,U10179,07/01/2025,307.07,McDonalds,Miscellaneous,Bank Transfer,London
T29438276,U10249,20/08/2025,179.44,McDonalds,Utilities,Credit Card,Glasgow
T66704851,U98714,09/08/2025,103.27,Local Market,Rent,Credit Card,London
T11564261,U88522,15/12/2024,224.78,McDonalds,Miscellaneous,Cash,Birmingham
T85852156,U37484,17/10/2024,368.76,McDonalds,Transport,Bank Transfer,Sheffield
T91846218,U28817,01/02/2025,154.54,Local Market,Groceries,Bank Transfer,Liverpool
T17835626,U21337,22/08/2025,390.15,McDonalds,Entertainment,Bank Transfer,Manchester
T90293055,U38954,18/04/2025,479.28,Uber,Entertainment,Debit Card,Liverpool
T24787125,U98798,12/09/2025,374.12,Coursera,Rent,Debit Card,Leeds
T17582754,U84800,22/04/2025,384.59,Amazon,Dining Out,Bank Transfer,Birmingham
T51086599,U52381,25/04/2025,116.75,Asda,Utilities,Cash,Liverpool
T76613843,U79019,20/05/2025,153.81,Local Market,Healthcare,Cash,Manchester
T55979653,U76297,25/07/2025,54.42,Spotify,Education,Cash,Birmingham
T49366843,U58327,02/11/2024,482.31,Boots,Utilities,UPI,Birmingham
T23985056,U43794,24/02/2025,325.43,Uber,Miscellaneous,UPI,Sheffield
T98673541,U13098,14/02/2025,415.5,Spotify,Miscellaneous,Bank Transfer,Liverpool
T20451249,U61653,02/06/2025,89.83,Netflix,Rent,UPI,Liverpool
T70970018,U94617,08/12/2024,456.39,Uber,Dining Out,Cash,Coventry
T78823908,U50989,13/06/2025,107.58,Coursera,Dining Out,Cash,Manchester
T40157337,U13265,04/03/2025,8.3,Tesco,Education,UPI,Birmingham
T31077893,U88852,07/03/2025,46.9,McDonalds,Miscellaneous,UPI,Manchester
T81681006,U64737,22/10/2024,289.46,Uber,Transport,Cash,Manchester
T27126853,U58025,03/01/2025,217.1,Local Market,Healthcare,Cash,Liverpool
T73929595,U85776,12/11/2024,487.87,Local Market,Education,Cash,Coventry
T26409623,U49074,30/12/2024,145.62,Coursera,Dining Out,Debit Card,Manchester
T12490729,U46193,01/01/2025,419.26,Spotify,Dining Out,Credit Card,Glasgow
T40147188,U97025,09/02/2025,417.7,Asda,Miscellaneous,Debit Card,Glasgow
T98833508,U63646,17/04/2025,38.56,Uber,Entertainment,Cash,Glasgow
T61661252,U52676,05/11/2024,166.38,Local Market,Dining Out,Debit Card,Sheffield
T87988796,U50110,08/03/2025,361.19,Uber,Healthcare,Cash,Liverpool
T41309036,U99306,25/08/2025,359.21,Spotify,Utilities,UPI,London
T65974404,U69462,06/09/2025,245.75,Uber,Healthcare,UPI,Sheffield
T50768210,U75439,22/01/2025,151.28,Spotify,Entertainment,Debit Card,Glasgow
T65689974,U37788,20/10/2024,258.88,Spotify,Groceries,Bank Transfer,Coventry
T68826419,U48001,14/04/2025,335.64,Tesco,Utilities,Cash,Coventry
T10643461,U79923,04/07/2025,153.95,Coursera,Transport,Credit Card,Coventry
T91346755,U88836,01/06/2025,348.35,McDonalds,Groceries,UPI,Coventry
T40657138,U28181,30/01/2025,172.76,Tesco,Utilities,Debit Card,Leeds
T48730157,U33085,06/06/2025,156.34,Boots,Entertainment,Cash,London
T99468333,U28929,03/04/2025,309.93,Local Market,Groceries,Debit Card,London
T21174161,U77316,29/04/2025,312.52,Asda,Groceries,Cash,Coventry
T19465015,U12509,23/12/2024,163.2,Netflix,Transport,Credit Card,Liverpool
T58533883,U96432,01/08/2025,94.87,Tesco,Entertainment,Credit Card,Liverpool
T14980569,U85357,15/01/2025,414.26,McDonalds,Groceries,Credit Card,Birmingham
T42658908,U86124,14/05/2025,171.35,Asda,Education,Debit Card,Glasgow
T44131230,U24635,23/02/2025,443.4,McDonalds,Groceries,Cash,Birmingham
T19609189,U53047,03/12/2024,65.09,Spotify,Education,UPI,Birmingham
T30278770,U75534,07/09/2025,128.9,Coursera,Entertainment,Debit Card,London
T66000441,U76101,02/11/2024,405.26,Netflix,Healthcare,UPI,Leeds
T67999113,U54579,11/01/2025,445.45,Coursera,Miscellaneous,UPI,Liverpool
T70766990,U93385,14/03/2025,60.64,Amazon,Entertainment,Credit Card,London
T42891409,U17701,07/03/2025,334.01,Coursera,Education,Cash,Manchester
T53145542,U69315,22/02/2025,215.03,Boots,Entertainment,Credit Card,Glasgow
T10461194,U92722,11/07/2025,204.78,Netflix,Groceries,Debit Card,Birmingham
T99403801,U82408,17/07/2025,60.14,Uber,Education,Bank Transfer,Manchester
T98790113,U96605,16/02/2025,207.12,Amazon,Groceries,Bank Transfer,Leeds
T93612728,U43615,27/03/2025,172.46,Asda,Transport,UPI,Leeds
T13189773,U34071,15/09/2025,470.04,Netflix,Dining Out,Bank Transfer,London
T12288967,U34455,09/06/2025,24.69,Coursera,Dining Out,UPI,Birmingham
T77757128,U90348,03/09/2025,306.14,Boots,Healthcare,UPI,Coventry
T28155123,U35447,04/08/2025,279.12,McDonalds,Entertainment,Debit Card,Glasgow
T40667752,U76767,28/11/2024,127.56,Asda,Education,Credit Card,Manchester
T15903601,U57164,17/01/2025,285.66,Boots,Rent,Credit Card,Coventry
T39443102,U48286,06/11/2024,58.29,Coursera,Rent,Cash,London
T68569733,U12978,07/11/2024,156,Netflix,Dining Out,Debit Card,Birmingham
T86126024,U96343,11/07/2025,28.63,Amazon,Utilities,Credit Card,Birmingham
T44841811,U41431,04/03/2025,474.76,McDonalds,Entertainment,Cash,London
T11122906,U99258,14/12/2024,272.55,Local Market,Transport,Credit Card,London
T54279330,U22297,26/04/2025,203.97,Spotify,Transport,Cash,Liverpool
T36429483,U22042,11/10/2024,67.94,Amazon,Transport,UPI,Sheffield
T93522396,U81888,09/02/2025,497.34,Boots,Dining Out,UPI,Liverpool
T80073291,U98369,27/04/2025,383.36,Boots,Miscellaneous,Cash,Birmingham
T99952532,U41442,02/05/2025,77.87,Boots,Entertainment,Credit Card,Leeds
T74797734,U84802,16/05/2025,14.17,Uber,Miscellaneous,Cash,Birmingham
T37868084,U85254,25/06/2025,64.08,Spotify,Groceries,Cash,Liverpool
T23287975,U93390,16/03/2025,407.94,Tesco,Healthcare,Bank Transfer,London
T45912226,U47808,15/10/2024,480.85,Asda,Healthcare,Bank Transfer,Leeds
T31538118,U73820,11/10/2025,120.02,Tesco,Rent,Bank Transfer,Coventry
T19819022,U93510,12/08/2025,367.12,Local Market,Entertainment,UPI,Glasgow
T20088763,U65000,02/05/2025,335.56,Spotify,Miscellaneous,Bank Transfer,Glasgow
T47415336,U42174,18/11/2024,11.21,Coursera,Rent,Cash,Coventry
T74894026,U43239,25/07/2025,79.9,McDonalds,Utilities,UPI,Liverpool
T82284571,U22346,05/08/2025,286.69,Asda,Entertainment,Cash,Sheffield
T33210041,U52631,20/12/2024,379.98,Boots,Rent,Credit Card,Liverpool
T95764902,U33083,05/05/2025,373.71,Boots,Utilities,UPI,Liverpool
T38125288,U93408,06/06/2025,264.58,Local Market,Entertainment,Debit Card,Leeds
T79753745,U32250,23/10/2024,460.12,McDonalds,Entertainment,Debit Card,Leeds
T10218359,U42145,09/09/2025,180.24,Netflix,Miscellaneous,Cash,Birmingham
T44414642,U80243,02/01/2025,316.36,Coursera,Groceries,UPI,Birmingham
T93575864,U94750,15/12/2024,215.9,Spotify,Rent,Debit Card,Coventry
T47740463,U17947,11/03/2025,307.33,Amazon,Healthcare,Debit Card,London
T20817761,U17917,04/09/2025,411.24,Asda,Entertainment,Bank Transfer,Glasgow
T95468771,U36065,01/03/2025,497.31,Netflix,Rent,Bank Transfer,Leeds
T81356011,U73912,12/01/2025,204.09,Uber,Utilities,Bank Transfer,Manchester
T81397915,U67076,01/02/2025,445,Tesco,Entertainment,Cash,Sheffield
T28521346,U72587,27/01/2025,174.73,Amazon,Entertainment,Bank Transfer,Liverpool
T67433850,U32019,09/09/2025,323.41,Spotify,Dining Out,UPI,Glasgow
T44223530,U46072,01/06/2025,33.19,Spotify,Entertainment,Cash,Coventry
T98400187,U58098,22/06/2025,158.97,Netflix,Education,UPI,Coventry
T59602734,U40869,08/04/2025,380.98,Netflix,Miscellaneous,Cash,Manchester
T33992378,U62101,11/12/2024,172.02,Coursera,Rent,Cash,Coventry
T26946246,U11676,01/07/2025,294.69,Spotify,Education,Bank Transfer,Leeds
T17056999,U19219,28/09/2025,230.47,Asda,Miscellaneous,Debit Card,London
T28963508,U10515,28/05/2025,320.89,Boots,Entertainment,Bank Transfer,Leeds
T36581972,U78072,18/01/2025,191.74,Spotify,Entertainment,Cash,Liverpool
T33235414,U89200,09/10/2025,435.18,Local Market,Transport,Credit Card,Liverpool
T26607590,U78326,31/07/2025,98.24,Local Market,Transport,Debit Card,London
T71883975,U92138,13/10/2024,182.23,McDonalds,Rent,Cash,Coventry
T40689034,U43988,30/07/2025,118.75,Tesco,Entertainment,Cash,Liverpool
T39137721,U45170,30/07/2025,231.67,Amazon,Dining Out,Credit Card,London
T66717620,U37131,05/10/2025,303.39,Netflix,Entertainment,Debit Card,Liverpool
T23553300,U31711,28/11/2024,388.89,Amazon,Entertainment,Credit Card,Liverpool
T76992698,U10724,11/08/2025,102.48,Netflix,Rent,Credit Card,Coventry
T50798798,U60800,04/05/2025,470.3,Uber,Miscellaneous,Bank Transfer,Birmingham
T10282233,U68680,23/11/2024,151.44,Netflix,Utilities,Bank Transfer,London
T68656164,U54219,18/08/2025,282.93,Amazon,Utilities,Cash,Coventry
T94010416,U77042,02/09/2025,218.08,Boots,Utilities,Cash,Leeds
T13082258,U76854,16/10/2024,349.14,Tesco,Transport,UPI,Manchester
T91279527,U25462,12/10/2024,215.15,Local Market,Dining Out,Credit Card,Birmingham
T54259090,U67059,05/08/2025,271.65,Asda,Groceries,Credit Card,Leeds
T35768852,U18213,14/07/2025,248.17,Netflix,Dining Out,UPI,Coventry
T57496681,U28148,01/01/2025,13.95,Spotify,Healthcare,Bank Transfer,Leeds
T10710690,U93257,07/06/2025,88.01,Boots,Rent,UPI,London
T40413454,U15893,24/08/2025,184.2,Local Market,Transport,Credit Card,Sheffield
T14192632,U69050,16/06/2025,437.33,McDonalds,Entertainment,Credit Card,Birmingham
T50797003,U66111,09/08/2025,346.68,McDonalds,Healthcare,Debit Card,Glasgow
T51579593,U94982,31/12/2024,496.78,Local Market,Education,Credit Card,Leeds
T15211006,U82637,30/03/2025,322.19,Spotify,Education,Bank Transfer,London
T42385965,U12749,28/06/2025,103.23,Local Market,Healthcare,Cash,Glasgow
T79632318,U52674,14/10/2024,27.89,Local Market,Healthcare,UPI,Glasgow
T60161320,U73950,07/02/2025,77.81,Local Market,Groceries,Cash,Leeds
T23233469,U14140,09/11/2024,56.51,Asda,Dining Out,Cash,Liverpool
T89276078,U35028,13/11/2024,257.74,Amazon,Rent,Credit Card,London
T23104040,U96146,06/03/2025,384.43,Uber,Education,Debit Card,Leeds
T67006120,U40104,10/05/2025,457.49,Coursera,Entertainment,Cash,Coventry
T44820304,U96450,29/08/2025,200.05,Boots,Transport,Debit Card,Leeds
T71532728,U36074,23/11/2024,321.12,Coursera,Rent,Debit Card,Sheffield
T85053666,U26292,02/10/2025,267.56,Tesco,Dining Out,Bank Transfer,Coventry
T88339268,U28182,25/01/2025,452.93,Tesco,Entertainment,Cash,Sheffield
T79967790,U14460,21/12/2024,497.56,Asda,Groceries,Debit Card,Manchester
T42226127,U40381,06/09/2025,389.01,Spotify,Rent,Bank Transfer,Liverpool
T28124130,U97234,23/01/2025,410.42,Asda,Rent,Cash,Coventry
T22217111,U85490,24/05/2025,388.83,Asda,Dining Out,Debit Card,Glasgow
T31403873,U90402,29/10/2024,243.48,Netflix,Dining Out,Cash,London
T77130212,U16249,25/05/2025,56.2,Boots,Dining Out,Cash,London
T13971475,U35902,15/10/2024,324.05,Spotify,Transport,Cash,Sheffield
T86018281,U30787,19/11/2024,56.6,Spotify,Utilities,Credit Card,Liverpool
T16762409,U67750,03/08/2025,450.89,Netflix,Rent,Credit Card,Leeds
T59141985,U44249,24/11/2024,97.59,Amazon,Dining Out,Bank Transfer,Leeds
T34903585,U73278,10/03/2025,311.62,McDonalds,Education,Credit Card,Manchester
T71702430,U55075,06/01/2025,445.25,Tesco,Entertainment,Debit Card,London
T30495746,U51181,08/06/2025,214.32,Netflix,Utilities,Cash,Manchester
T90865473,U40903,11/09/2025,318.98,Netflix,Miscellaneous,UPI,Liverpool
T85945401,U94076,09/10/2025,18.07,Amazon,Dining Out,Credit Card,Manchester
T69674847,U14466,17/04/2025,404.49,Coursera,Entertainment,Bank Transfer,Sheffield
T74048587,U12423,11/04/2025,54.96,Netflix,Transport,Cash,Glasgow
T67433753,U69671,29/07/2025,206.5,Uber,Utilities,Debit Card,Coventry
T47753930,U93391,19/12/2024,436.61,McDonalds,Utilities,Credit Card,Coventry
T63484344,U72069,14/11/2024,146.86,Tesco,Entertainment,UPI,Glasgow
T12069556,U57763,11/02/2025,365.02,Asda,Rent,Credit Card,Sheffield
T49779539,U62802,03/08/2025,395.08,Boots,Dining Out,UPI,Liverpool
T80050894,U91884,24/06/2025,394.35,Coursera,Entertainment,Bank Transfer,London
T50900931,U39039,05/05/2025,69.11,Netflix,Groceries,UPI,Birmingham
T56908394,U28269,09/01/2025,154.38,Uber,Utilities,Bank Transfer,Glasgow
T89340979,U93859,10/08/2025,231.98,Tesco,Groceries,Credit Card,Manchester
T48186782,U86760,14/03/2025,18.05,Asda,Entertainment,Credit Card,Liverpool
T15487030,U44676,23/11/2024,489.26,Tesco,Dining Out,Cash,Glasgow
T41374919,U17790,04/02/2025,345.4,Spotify,Utilities,Bank Transfer,Sheffield
T83524945,U36981,07/09/2025,29.95,Netflix,Groceries,Debit Card,London
T99290742,U25125,05/01/2025,127.69,Amazon,Rent,Cash,Coventry
T45194861,U75420,29/01/2025,438.24,Tesco,Education,Bank Transfer,Glasgow
T69216001,U27089,03/01/2025,184.71,Local Market,Healthcare,Credit Card,Birmingham
T69089641,U42437,10/10/2025,57.52,Spotify,Rent,Bank Transfer,Sheffield
T73648271,U53053,23/02/2025,311.94,Spotify,Miscellaneous,Bank Transfer,London
T88179202,U73930,27/09/2025,25.45,Amazon,Rent,UPI,Leeds
T66101618,U12505,20/09/2025,358.79,Uber,Utilities,UPI,Leeds
T97176529,U31679,07/06/2025,320.45,Local Market,Rent,Credit Card,Liverpool
T48058923,U10453,12/12/2024,174.32,Tesco,Miscellaneous,Bank Transfer,Manchester
T67189254,U53701,29/12/2024,270.22,Local Market,Miscellaneous,Credit Card,Sheffield
T67108249,U78938,28/02/2025,316.25,Netflix,Miscellaneous,Bank Transfer,Liverpool
T41405680,U15787,16/08/2025,135.83,Coursera,Utilities,Debit Card,Coventry
T59278962,U39165,03/04/2025,115.86,Tesco,Groceries,Debit Card,Coventry
T31986736,U59478,12/07/2025,478.1,Asda,Groceries,Debit Card,Leeds
T59302587,U33959,27/12/2024,18.56,Local Market,Transport,Credit Card,Birmingham
T11170091,U54819,05/11/2024,421.1,Uber,Healthcare,Cash,Manchester
T93124594,U44002,17/04/2025,291.33,Asda,Groceries,Credit Card,Manchester
T60407324,U53457,01/01/2025,317.89,Tesco,Groceries,Credit Card,Glasgow
T77900050,U41430,16/09/2025,358.25,Spotify,Healthcare,Credit Card,Leeds
T77937650,U14918,25/02/2025,217.38,Spotify,Rent,Cash,Birmingham
T34121589,U11053,10/06/2025,68.21,McDonalds,Healthcare,UPI,Birmingham
T33443537,U57449,15/08/2025,373.82,McDonalds,Dining Out,UPI,Coventry
T62008304,U96455,22/08/2025,428.31,Local Market,Groceries,Credit Card,Leeds
T40204267,U96702,16/02/2025,12.67,Tesco,Utilities,Credit Card,Manchester
T68395390,U89697,26/09/2025,454,McDonalds,Transport,Cash,Birmingham
T29617997,U42029,05/05/2025,419.24,Asda,Dining Out,UPI,London
T21671284,U58426,25/08/2025,373.24,Asda,Entertainment,Debit Card,Manchester
T28626425,U64902,16/10/2024,174.38,Coursera,Miscellaneous,Cash,Glasgow
T74640899,U74475,10/12/2024,156.56,Netflix,Rent,Credit Card,Coventry
T52095890,U55733,26/09/2025,355.91,Amazon,Dining Out,Credit Card,Manchester
T52979623,U16031,17/08/2025,369.13,Asda,Transport,Cash,Coventry
T70502246,U47620,10/07/2025,477.57,Coursera,Healthcare,UPI,Sheffield
T34836901,U68859,08/09/2025,405.06,Tesco,Groceries,Credit Card,Manchester
T17254824,U92246,02/11/2024,253.51,Uber,Miscellaneous,Cash,Leeds
T21411060,U84141,20/05/2025,150.31,Coursera,Healthcare,Bank Transfer,Coventry
T66674486,U52558,19/03/2025,379.44,Uber,Dining Out,Cash,Birmingham
T75960121,U34274,31/10/2024,449.57,Amazon,Transport,UPI,Sheffield
T65844285,U14290,18/05/2025,350.14,Local Market,Transport,UPI,Leeds
T11821063,U57797,08/02/2025,445.04,McDonalds,Entertainment,Credit Card,Liverpool
T86363488,U85714,19/04/2025,219.29,McDonalds,Entertainment,Cash,Birmingham
T92368421,U76832,12/11/2024,206.8,Tesco,Entertainment,Credit Card,Manchester
T45007915,U90646,19/03/2025,417.09,Uber,Transport,Bank Transfer,Birmingham
T49297548,U72184,06/07/2025,349.36,Uber,Transport,Cash,Leeds
T81522704,U60924,12/05/2025,154.64,Netflix,Miscellaneous,Cash,Glasgow
T67665825,U90259,24/08/2025,151.4,Asda,Dining Out,Cash,Liverpool
T34935606,U51502,15/08/2025,468.73,McDonalds,Entertainment,Bank Transfer,Leeds
T80729606,U85688,15/08/2025,342.19,Asda,Dining Out,Cash,Liverpool
T27740066,U78567,01/05/2025,202.55,Local Market,Healthcare,Debit Card,Liverpool
T76102379,U58807,12/11/2024,246.32,McDonalds,Utilities,Bank Transfer,London
T20049963,U61722,10/04/2025,390.84,Spotify,Dining Out,Debit Card,Leeds
T31668828,U77564,25/12/2024,225.88,Netflix,Utilities,Bank Transfer,Birmingham
T62409818,U41761,12/08/2025,219.8,Spotify,Rent,Bank Transfer,Coventry
T18535136,U31738,27/02/2025,21.19,Local Market,Transport,Cash,Manchester
T73237863,U94116,25/05/2025,230.66,Spotify,Rent,UPI,London
T66744369,U10941,10/04/2025,295.32,Spotify,Education,Credit Card,London
T63419205,U26975,16/01/2025,56.13,Coursera,Healthcare,Bank Transfer,Leeds
T92993248,U22104,17/06/2025,75.52,McDonalds,Utilities,Credit Card,London
T89374507,U47046,11/10/2025,491.18,Amazon,Groceries,Cash,Leeds
T32306623,U25964,13/05/2025,28.4,Asda,Education,Cash,Sheffield
T71148135,U90141,04/07/2025,443.21,Coursera,Utilities,UPI,Sheffield
T54770896,U32285,09/01/2025,376.08,Local Market,Utilities,Cash,London
T87420365,U25137,03/08/2025,172.23,Boots,Transport,Credit Card,Glasgow
T47277151,U11453,05/07/2025,419.79,Local Market,Utilities,UPI,Leeds
T39500846,U33376,12/12/2024,123.06,Coursera,Miscellaneous,Credit Card,Liverpool
T74057293,U82522,04/09/2025,318.87,Coursera,Healthcare,Credit Card,London
T39010214,U76738,25/12/2024,63.74,Uber,Education,UPI,Leeds
T32366041,U72053,01/09/2025,257.19,McDonalds,Healthcare,Credit Card,Liverpool
T56845723,U68867,03/09/2025,473.51,Amazon,Miscellaneous,Debit Card,Coventry
T54518060,U57426,23/06/2025,204.33,Uber,Rent,UPI,Glasgow
T67076727,U60902,18/02/2025,175.46,Tesco,Dining Out,Credit Card,Leeds
T36578124,U75637,07/09/2025,265.76,Tesco,Education,Credit Card,Coventry
T56651265,U31379,14/07/2025,491.64,Amazon,Miscellaneous,Credit Card,Sheffield
T40657816,U29047,09/12/2024,155.79,Netflix,Transport,UPI,Coventry
T20837936,U37840,09/10/2025,77.82,Netflix,Education,UPI,Liverpool
T27910476,U89506,20/01/2025,27.4,Amazon,Utilities,UPI,Sheffield
T48141476,U54149,27/12/2024,125.19,Boots,Education,UPI,Sheffield
T36226650,U35092,16/01/2025,30.71,Uber,Entertainment,Bank Transfer,Coventry
T58857146,U20910,25/12/2024,55.9,Netflix,Entertainment,UPI,Coventry
T81225456,U17368,05/01/2025,128.43,Uber,Dining Out,Bank Transfer,London
T24634482,U97832,31/05/2025,111.71,Netflix,Rent,Debit Card,Liverpool
T47313235,U80102,30/05/2025,103.15,Tesco,Entertainment,UPI,Sheffield
T21813344,U30312,10/04/2025,425.87,Coursera,Healthcare,Credit Card,Coventry
T51581739,U16250,24/12/2024,383.3,Tesco,Dining Out,UPI,Liverpool
T41660550,U36080,26/07/2025,18.63,Uber,Healthcare,Debit Card,Birmingham
